Hypervolume;Spread;ParetoSize;BestF1_Attractions;BestF1_Hotel;BestF2_Quality;BestF2_Hotel;BestF3_Time;BestF3_Hotel;BestF4_Cost;BestF4_Hotel
0.0530;1.1515;80;14;Warwick Le Crystal - Montréal;72.7;Warwick Le Crystal - Montréal;314.80000000000007;Hotel Monville;25.25;Auberge L'Apero
