Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Auberge du Plateau;4.3;67.25;13;66.7;1270.3;111.25;6;5;590.5;16.00;7;4;679.8;28.00;Kondiaronk Belvedere|Notre-Dame Basilica|St. Patrick's Basilica|Leonard Cohen Mural|City Hall|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Complexe Desjardins|Cathédrale Christ Church Cathedral|Musée Marguerite-Bourgeoys|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Auberge L'Apero;4.0;25.25;12;61.0;1108.3;55.25;6;4;609.5;0.00;6;4;498.8;30.00;Kondiaronk Belvedere|Place d'Armes|St. Patrick's Basilica|Palais des Congres|City Hall|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Complexe Desjardins|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Alternative Hostel of Old Montreal;4.5;35.75;12;62.0;1153.5;101.17;6;4;613.2;0.00;6;3;540.3;65.42;Kondiaronk Belvedere|Pont Jacques-Cartier - Montreal|Crystal Dreams St Denis - Montreal|City Hall|La Guilde - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Place d'Armes|Notre-Dame Basilica|Leonard Cohen Mural|Notre-Dame-de-Bon-Secours Chapel|Oasis Immersion - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;LHotel;4.5;346.00;12;62.0;1097.4;376.00;6;4;621.3;0.00;6;4;476.1;30.00;Kondiaronk Belvedere|Place d'Armes|St. Patrick's Basilica|Palais des Congres|City Hall|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Complexe Desjardins|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;12;63.0;1333.5;51.75;6;5;703.5;0.00;6;4;630.0;16.00;Maisonneuve Monument - Montreal|La Guilde - Montreal|Leonard Cohen Mural|Musee Romeo's - Montreal|Place d'Armes|Montreal Street Art;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|City Hall|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal|Bibliotheque et Archives Nationales du Quebec|Pont Jacques-Cartier - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;11;57.8;1093.7;49.75;6;5;613.5;0.00;5;4;480.2;14.00;Musee Romeo's - Montreal|Leonard Cohen Mural|Maisonneuve Monument - Montreal|L'original Art Gallery|Place d'Armes|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Aldred Building - Montreal|Musée Marguerite-Bourgeoys|City Hall|Complexe Desjardins|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking
7;Auberge L'Apero;4.0;25.25;11;56.4;1008.3;55.25;5;4;484.5;0.00;6;4;523.8;30.00;Kondiaronk Belvedere|Place d'Armes|Palais des Congres|City Hall|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica|L'original Art Gallery|Complexe Desjardins|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking
8;Alternative Hostel of Old Montreal;4.5;35.75;11;58.5;1203.2;35.75;6;4;701.9;0.00;5;5;501.3;0.00;La Guilde - Montreal|Leonard Cohen Mural|Maisonneuve Monument - Montreal|L'original Art Gallery|Place d'Armes|Belvedere Camillien-Houde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|City Hall|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;11;59.1;1313.3;35.75;6;6;679.4;0.00;5;4;634.0;0.00;Kondiaronk Belvedere|Place d'Armes|St. Patrick's Basilica|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|L'original Art Gallery|Maison Saint-Gabriel Museum and Historic Site|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking
10;Auberge L'Apero;4.0;25.25;11;57.1;1244.3;25.25;6;4;644.0;0.00;5;4;600.2;0.00;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|La Guilde - Montreal|St. Patrick's Basilica|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Belvedere Camillien-Houde - Montreal|L'original Art Gallery|Complexe Desjardins|Maisonneuve Monument - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
