Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Hôtel De L'ithq;4.6;354.25;9;48.0;1244.1;512.79;5;4;596.9;70.73;4;4;647.1;87.81;Musée Marguerite-Bourgeoys|Musee D'Art Contemporain De Montreal|Notre-Dame Basilica|Cathédrale Christ Church Cathedral|Arsenal Art Contemporain Montréal - Montreal;Walking|Car|Car|Car|Car|Subway;Atwater Market|Musée du Montréal juif - Museum of Jewish Montreal|Mem – Centre Des Mémoires Montréalaises|Phi Centre;Bus|Car|Car|Walking|Car
2;Le Square Phillips Hotel & Suites;4.6;458.25;8;44.8;1208.3;578.72;3;2;610.9;49.25;5;4;597.5;71.22;Chateau Dufresne (Dufresne House)|Bibliotheque et Archives Nationales du Quebec|Aquazilla - Parc Jean-drapeau - Montreal;Walking|Car|Bus|Bus;Olympic Park (Parc olympique)|Musée du Montréal juif - Museum of Jewish Montreal|St. Patrick's Basilica|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery;Subway|Car|Bus|Car|Car|Car
3;Courtyard Montreal Downtown;4.4;358.00;7;39.8;1211.0;467.84;3;3;584.2;36.82;4;4;626.7;73.03;Biosphere|St. Patrick's Basilica|Maison Saint-Gabriel Museum and Historic Site;Walking|Car|Walking|Walking;Arsenal Art Contemporain Montréal - Montreal|Musée du Montréal juif - Museum of Jewish Montreal|Musée de l'Holocauste Montréal|Phi Centre;Walking|Car|Car|Bus|Walking
4;Griffintown Hotel;4.0;257.50;7;38.6;1302.6;407.87;4;3;672.2;105.62;3;3;630.4;44.75;Chateau Ramezay Historic Site and Museum of Montreal|Montréal Science Centre|Leonard Cohen Mural|Planétarium De Montréal;Walking|Car|Walking|Car|Car;Maison Saint-Gabriel Museum and Historic Site|Pointe-a-Calliere Montreal Archaeology and History Complex|Crystal Dreams St Denis - Montreal;Car|Car|Walking|Walking
