Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
1;Alternative Hostel of Old Montreal;4.5;35.75;14;71.7;1368.6;99.50;7;5;681.8;40.00;7;6;686.8;23.75;Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys|Musée du Montréal juif - Museum of Jewish Montreal|Leonard Cohen Mural|La Guilde - Montreal|L'original Art Gallery|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking;St. Patrick's Basilica|Cathédrale Christ Church Cathedral|City Hall|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Place d'Armes|Allez Up - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
2;Samesun Montreal Central;4.4;60.00;13;66.3;1378.4;60.00;6;5;663.8;0.00;7;4;714.5;0.00;Pont Jacques-Cartier - Montreal|St. Patrick's Basilica|Complexe Desjardins|Maisonneuve Monument - Montreal|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|City Hall|Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Montreal Street Art;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
3;Auberge du Plateau;4.3;67.25;13;65.6;1320.3;81.25;6;5;624.5;14.00;7;5;695.8;0.00;Pont Jacques-Cartier - Montreal|St. Patrick's Basilica|Complexe Desjardins|Maisonneuve Monument - Montreal|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Aldred Building - Montreal|City Hall|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Place d'Armes|Palais des Congres;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
4;Alternative Hostel of Old Montreal;4.5;35.75;13;66.8;1150.1;123.85;6;5;517.1;50.35;7;5;633.0;37.75;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Palais des Congres|Leonard Cohen Mural|La Guilde - Montreal|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking|Walking|Walking|Car|Walking;Cathédrale Christ Church Cathedral|City Hall|Musée Marguerite-Bourgeoys|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Place d'Armes|Allez Up - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
5;Alternative Hostel of Old Montreal;4.5;35.75;13;66.2;1225.3;119.85;6;5;517.1;50.35;7;6;708.2;33.75;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Palais des Congres|Leonard Cohen Mural|La Guilde - Montreal|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking|Walking|Walking|Car|Walking;Cathédrale Christ Church Cathedral|City Hall|Crystal Dreams St Denis - Montreal|Musee D'Art Contemporain De Montreal|Kondiaronk Belvedere|Place d'Armes|Allez Up - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking|Walking
6;Alternative Hostel of Old Montreal;4.5;35.75;12;62.9;1301.2;51.75;6;3;584.1;16.00;6;5;717.1;0.00;Pont Jacques-Cartier - Montreal|L'original Art Gallery|Notre-Dame Basilica|La Guilde - Montreal|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|Bibliotheque et Archives Nationales du Quebec|City Hall|Complexe Desjardins|Musee Romeo's - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking|Walking
7;Alternative Hostel of Old Montreal;4.5;35.75;12;62.5;1083.4;109.85;6;5;517.1;50.35;6;5;566.2;23.75;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Palais des Congres|Leonard Cohen Mural|La Guilde - Montreal|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking|Walking|Walking|Car|Walking;Cathédrale Christ Church Cathedral|City Hall|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Place d'Armes|Allez Up - Montreal;Walking|Walking|Walking|Walking|Bus|Walking|Walking
8;Auberge L'Apero;4.0;25.25;12;61.4;1333.7;25.25;6;3;647.3;0.00;6;5;686.3;0.00;Kondiaronk Belvedere|City Hall|La Guilde - Montreal|Leonard Cohen Mural|Place d'Armes|Habitat 67;Walking|Walking|Walking|Walking|Walking|Walking|Bus;Cathédrale Christ Church Cathedral|Maisonneuve Monument - Montreal|Palais des Congres|St. Patrick's Basilica|L'original Art Gallery|Musee Romeo's - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
9;Alternative Hostel of Old Montreal;4.5;35.75;11;57.8;1000.7;75.50;5;4;434.4;16.00;6;5;566.2;23.75;Palais des Congres|Notre-Dame Basilica|Maisonneuve Monument - Montreal|Leonard Cohen Mural|La Guilde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|City Hall|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Place d'Armes|Allez Up - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking
10;Alternative Hostel of Old Montreal;4.5;35.75;11;58.7;1130.0;68.58;6;4;655.1;4.47;5;2;475.0;28.36;Musee Romeo's - Montreal|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Pont Jacques-Cartier - Montreal;Subway|Walking|Walking|Walking|Car|Walking|Walking;St. Patrick's Basilica|Place d'Armes|Notre-Dame-de-Bon-Secours Chapel|L'original Art Gallery|Phi Centre;Walking|Walking|Walking|Walking|Walking|Walking
