Iteration;ParetoSize;Time;MinAttr;MaxAttr;AvgAttr;MinQuality;MaxQuality;AvgQuality;MinTime;MaxTime;AvgTime;MinCost;MaxCost;AvgCost
1;17;1.03;1;9;4.35;12.8;48.0;26.76;71.1;1144.3;577.15;67.25;377.80;205.42
2;60;4.67;1;9;3.65;12.2;48.0;23.95;68.9;1144.3;433.99;25.25;386.42;167.25
3;60;13.12;1;10;4.22;12.2;53.6;26.96;67.9;1224.2;460.85;25.25;451.75;149.34
4;60;18.76;1;11;4.77;12.2;57.9;29.58;64.4;1223.6;506.33;25.25;700.75;134.43
5;60;32.84;1;12;5.13;12.2;62.9;31.48;64.3;1301.2;514.22;25.25;700.75;124.42
6;60;35.79;1;12;5.35;12.2;62.9;32.41;64.3;1309.6;521.50;25.25;700.75;134.41
7;60;58.51;1;13;5.50;12.2;66.3;33.14;64.3;1378.4;531.35;25.25;700.75;144.11
8;60;38.78;1;13;6.08;12.2;66.3;35.79;64.3;1378.4;578.77;25.25;700.75;125.89
9;60;54.84;1;14;6.25;12.2;71.7;36.62;64.3;1378.4;585.82;25.25;700.75;130.24
